id,country,region,state,short_state,postcode,suburb,cost_per_palet,cost_per_1_1000,cost_per_2_1000,cost_per_1_1500,cost_per_1_2000,note
82a364ad-5b08-4a05-badf-c75c6c2a7409,Australia,AUS-Canberra,Australian Capital T,ACT,2601,Canberra,,243.5,300.32,300.32,300.32,
3b5bcd5e-9a29-4f17-a736-70c40d870197,Australia,AUS-Canberra,Australian Capital T,ACT,2614,Cook,,243.5,300.32,300.32,300.32,
5d9f8e21-2c8d-4f00-a73a-a6c4cc5a7c3e,Australia,AUS-Canberra,Australian Capital T,ACT,2600,Curtin,,243.5,300.32,300.32,300.32,
87d0c42b-feca-432f-9a7a-d023c63ca9b5,Australia,AUS-Canberra,Australian Capital T,ACT,2618,Hall,,243.5,300.32,300.32,300.32,
03ace99c-6823-41a0-8601-64e575c6c2ba,Australia,AUS-Canberra,Australian Capital T,ACT,2902,Kambah,,243.5,300.32,300.32,300.32,
1b7aaea6-d487-4b2f-8312-8450b5525914,Australia,AUS-Canberra,Australian Capital T,ACT,2603,Manuka,,243.5,300.32,300.32,300.32,
e91c8e72-8483-4f46-8e39-b8f17ed9963d,Australia,AUS-Canberra,Australian Capital T,ACT,2911,Mitchell,,243.5,300.32,300.32,300.32,
fdfddcd2-1705-443a-b618-c7101f0b21d9,Australia,AUS-Canberra,Australian Capital T,ACT,2582,Murrumbateman,,284.09,340.9,340.9,340.9,
a6251baa-9f39-4196-a331-005adf5abe43,Australia,AUS-Canberra,Australian Capital T,ACT,2606,Phillip,,243.5,300.32,300.32,300.32,
a0ec798a-1e1e-46d2-bece-5f11a958996d,Australia,AUS-Canberra,Australian Capital T,ACT,2609,Pialligo,,243.5,300.32,300.32,300.32,
9aa5717c-32d4-4c5f-8d19-4406bf98fc34,Australia,AUS-Canberra,Australian Capital T,ACT,2618,via Hall,,243.5,300.32,300.32,300.32,
0fff5020-1539-4500-8278-3f77f55cb3a1,Australia,AUS-Canberra,Australian Capital T,ACT,2611,Weston,,243.5,300.32,300.32,300.32,
a6a790cb-5918-4065-bbcc-177ab88c1a20,Australia,AUS Northern Rivers,New South Wales,NSW,2444,Port Macquarie,,267.48,324.68,324.68,324.68,
bafac1ee-792e-45b9-8174-f3c5e0db3e9c,Australia,AUS-ACT,New South Wales,NSW,2577,Sutton Forest,,227.27,284.09,284.09,284.09,
fddf2f48-9432-4b27-96e0-6716cf33568f,Australia,AUS-ACT,New South Wales,NSW,2539,Ulladulla,,267.48,324.68,324.68,324.68,
da8569ac-b26b-4524-9fbb-bc1d3d8ac0f6,Australia,AUS-Blue Mountains,New South Wales,NSW,2155,Beaumont Hills,,124.42,196.97,161.84,188.31,
4ae381f9-c101-4856-bf3f-8c3876fffb4d,Australia,AUS-Blue Mountains,New South Wales,NSW,2774,Blaxland,,284.09,340.9,340.9,340.9,
a23b606b-626c-4ea1-bea5-ead771ca4586,Australia,AUS-Blue Mountains,New South Wales,NSW,2783,Lawson,,219.16,259.75,259.75,259.75,
e95e56e2-7005-4332-a1f0-932cd57a4341,Australia,AUS-Blue Mountains,New South Wales,NSW,2568,Menangle,,219.16,259.75,259.75,259.75,
0601edb4-68d1-4ef0-90ad-2d56b9b44f3d,Australia,AUS-Canberra,New South Wales,NSW,2622,Braidwood,,300.32,357.14,357.14,357.14,
68603d22-b68b-434b-bd52-eae04b4495aa,Australia,AUS-Canberra,New South Wales,NSW,2621,Bungendore,,284.09,340.9,340.9,340.9,
9feaf4b6-e03e-4e2e-86ef-c7120b6df3ef,Australia,AUS-Canberra,New South Wales,NSW,2581,Collector,,284.09,340.9,340.9,340.9,
1e41fa55-9c0b-4907-8810-838416bd7485,Australia,AUS-Canberra,New South Wales,NSW,2620,Gundaroo,,243.5,300.32,300.32,300.32,
efc57eeb-fc70-4419-be52-9b6d1f09504f,Australia,AUS-Canberra,New South Wales,NSW,2795,Newbridge,,284.09,340.9,340.9,340.9,
8571715b-4529-43f6-97f4-d11bf1c3825e,Australia,AUS-Canberra,New South Wales,NSW,2582,Yass,,284.09,340.9,340.9,340.9,
7fe813d2-506f-467b-a236-6c6d371324df,Australia,AUS-Central Coast,New South Wales,NSW,2446,Wauchope,,284.09,340.9,340.9,340.9,
975e81dd-4f36-474f-bd0a-49516c1a9352,Australia,AUS-Central Highland,New South Wales,NSW,2576,Bowral,,227.27,284.09,284.09,284.09,
da17d7b2-a909-45bd-b9e6-aa0f73506e9b,Australia,AUS-Central Highland,New South Wales,NSW,2575,Mittagong,,227.27,284.09,284.09,284.09,
776fc07f-b442-4461-a911-548d5f85132c,Australia,AUS-Central Highland,New South Wales,NSW,2795,Mt Panorama,,243.5,300.32,300.32,300.32,
e245349e-e082-4095-aceb-7bea7f388c69,Australia,AUS-Central Highland,New South Wales,NSW,2795,Rockley Mount,,284.09,340.9,340.9,340.9,
e172588c-ad32-4598-9b6e-e0b4232802e6,Australia,AUS-Central Ranges,New South Wales,NSW,2800,Borenore,,284.09,340.9,340.9,340.9,
00734fab-3b9d-4666-bce0-b0efb9c2f3c5,Australia,AUS-Central Ranges,New South Wales,NSW,2864,Cudal,,300.32,357.14,357.14,357.14,
9ea2ddbd-ec47-45a8-b92d-89a0c4cebb8a,Australia,AUS-Central Ranges,New South Wales,NSW,2820,Dripstone,,284.09,340.9,340.9,340.9,
b2263821-3009-4ece-b76f-02fb41b2bf48,Australia,AUS-Central Ranges,New South Wales,NSW,2042,Enmore,,124.42,196.97,161.84,188.31,
0c01f1b6-02de-46ce-b044-e3094e00b136,Australia,AUS-Central Ranges,New South Wales,NSW,2871,Forbes,,300.32,357.14,357.14,357.14,
b9f80eb7-7214-4e9a-99d3-44d62bc651a0,Australia,AUS-Central Ranges,New South Wales,NSW,2722,Gundagai,,300.32,357.14,357.14,357.14,
aacd6282-c6f0-48a9-a3f0-d9671f703491,Australia,AUS-Central Ranges,New South Wales,NSW,2795,Kelso,,243.5,300.32,300.32,300.32,
2682d285-6285-49e0-970b-b0946c5def9b,Australia,AUS-Central Ranges,New South Wales,NSW,2866,Molong,,284.09,340.9,340.9,340.9,
3707ec9a-850c-4204-b819-4e39325084a7,Australia,AUS-Central Ranges,New South Wales,NSW,2850,Mudgee,,284.09,340.9,340.9,340.9,
6cdb20d3-0161-435c-9c68-5aba4ff93cb4,Australia,AUS-Central Ranges,New South Wales,NSW,2800,"Nashdale, Orange",,243.5,300.32,300.32,300.32,
4c9fa0f4-227b-48a5-9c09-f107d2290ce0,Australia,AUS-Central Ranges,New South Wales,NSW,2820,Neurea,,284.09,340.9,340.9,340.9,
c9bb7f37-54b4-4b9b-ba6e-b812ddd10832,Australia,AUS-Central Ranges,New South Wales,NSW,2800,Orange,,243.5,300.32,300.32,279.56,
be5e3519-8999-43ba-b647-793ea66fbf75,Australia,AUS-Cowra,New South Wales,NSW,2804,Canowindra,,324.68,381.5,355.12,355.12,
6d683ba5-80dc-49ae-8072-3045044d3819,Australia,AUS-Cowra,New South Wales,NSW,2128,Silverwater,,124.42,196.97,161.84,188.31,
31bbd1c1-ef5a-42c4-a09a-b506acff431a,Australia,AUS-Hilltops,New South Wales,NSW,2594,Young,,300.32,357.14,357.14,357.14,
040b94b4-b276-46c0-8946-4c11223aff1e,Australia,AUS-Hunter,New South Wales,NSW,2328,Baerami,,300.32,357.14,357.14,357.14,
2b3c5cb1-ad50-484e-8c43-ea816834cf1a,Australia,AUS-Hunter,New South Wales,NSW,2535,Berry,,227.27,284.09,284.09,284.09,
119e0320-c812-4c0f-afd6-0f164872a06e,Australia,AUS-Hunter,New South Wales,NSW,2335,Branxton,,243.5,300.32,300.32,300.32,
5bd0b273-f8a4-4fa0-acd2-aea2ef1a000a,Australia,AUS-Hunter,New South Wales,NSW,2330,Broke,,267.48,324.68,324.68,324.68,
dec47ece-41f4-4e93-8980-b4205d48d7eb,Australia,AUS-Hunter,New South Wales,NSW,2325,Cessnock,,227.27,284.09,284.09,284.09,
c70d1446-bb72-4752-8b61-8238c98793eb,Australia,AUS-Hunter,New South Wales,NSW,2238,Denman,,267.48,324.68,324.68,324.68,
bfadfc29-ca40-498c-ba2e-1bafabf54357,Australia,AUS-Hunter,New South Wales,NSW,2830,Dubbo,,284.09,340.9,340.9,340.9,
3c25493c-a49e-4aa0-8477-6b4bb2ea56ad,Australia,AUS-Hunter,New South Wales,NSW,2311,East Gresford,,267.48,302.22,302.22,302.22,
ae733e83-7268-47c4-ab37-7c0fdbb6ce2b,Australia,AUS-Hunter,New South Wales,NSW,2086,Frenchs Forest,,124.42,196.97,161.84,188.31,
ba47f9f6-19bb-4e40-b01d-c941fc8eb76f,Australia,AUS-Hunter,New South Wales,NSW,2334,Greta,,243.5,300.32,300.32,300.32,
ba7295da-68a3-44bf-9f6f-4181adc2182c,Australia,AUS-Hunter,New South Wales,NSW,2077,Hornsby,,124.42,196.97,161.84,188.31,
c5b3590f-0974-48c8-a5f0-b5266356bd89,Australia,AUS-Hunter,New South Wales,NSW,2310,Hunter Region MC,,,,,,
a013515e-aac5-4e6c-8b78-65658910c343,Australia,AUS-Hunter,New South Wales,NSW,2327,Kurri Kurri,,227.27,284.09,284.09,284.09,
57eac2e4-99a8-40e7-9cea-39913bcbdc06,Australia,AUS-Hunter,New South Wales,NSW,2321,Lockinvar,,219.16,259.75,259.75,259.75,
0e108e5e-f828-4957-ad3e-bbd76b76e880,Australia,AUS-Hunter,New South Wales,NSW,2320,Lovedale,,227.27,284.09,284.09,284.09,
90680c51-8779-457f-ab32-e295941c81e1,Australia,AUS-Hunter,New South Wales,NSW,2330,Milbrodale,,267.48,324.68,324.68,324.68,
c9272ab2-6ea9-486d-bac6-cbc4818a63d8,Australia,AUS-Hunter,New South Wales,NSW,2325,Mount View,,227.27,284.09,284.09,284.09,
fa25c768-380b-4863-8b18-55dfe8a8cba8,Australia,AUS-Hunter,New South Wales,NSW,2333,Muswellbrook,,243.5,279.56,279.56,279.56,
b9f62462-3d6a-491d-92ab-c8eab69f5f9e,Australia,AUS-Hunter,New South Wales,NSW,2325,Nulkaba,,227.27,284.09,284.09,284.09,
77d1f20b-bdcb-43ab-a831-c12144cc2c62,Australia,AUS-Hunter,New South Wales,NSW,2130,Pokolbin,,227.27,284.09,284.09,284.09,
1dfe988f-8b4d-42c2-8b7e-da92b9f0e63e,Australia,AUS-Hunter,New South Wales,NSW,2320,Rothbury,,243.5,279.56,279.56,279.56,
2c7f2031-1903-46a8-a30d-4a1a1517aaeb,Australia,AUS-Hunter,New South Wales,NSW,2012,Strawberry Hills,,124.42,196.97,161.84,188.31,
fa0f949e-72ba-4b79-bfd5-2764cffb1695,Australia,AUS-Hunter,New South Wales,NSW,2820,Stuart Town,,392.89,445.78,445.78,445.78,
cf1d5f72-a23a-47ae-9076-311a12174f3f,Australia,AUS-Hunter,New South Wales,NSW,2001,Sydney,,124.42,196.97,161.84,184.82,
4d9cb863-7e39-4ac2-9cbb-8685e5c3a8de,Australia,AUS-Hunter,New South Wales,NSW,2322,Thornton,,227.27,284.09,284.09,284.09,
d06ab992-21fe-4b08-beb6-647d14a93f22,Australia,AUS-Hunter,New South Wales,NSW,2580,Towrang,,243.5,279.56,279.56,279.56,
c1ac459b-bf65-4677-96d3-ef1dbc85935d,Australia,AUS-Hunter,New South Wales,NSW,2325,West Cessnock,,227.27,284.09,284.09,284.09,
1b33f4fd-327f-462e-9768-e1ddfafaae67,Australia,AUS-Hunter,New South Wales,NSW,2293,Wickham,,219.16,259.75,259.75,259.75,
9884137f-7dd9-4b85-bc8a-7382c2b937ee,Australia,AUS-McLaren Vale,New South Wales,NSW,2731,Moama,,100.44,100.44,100.44,100.44,
60e45d1f-0af8-45db-91bf-dfbe2380c9b2,Australia,AUS-Mudgee,New South Wales,NSW,2843,Coolah,,422.08,478.9,478.9,478.9,
7ae55be8-a512-432f-8158-2957a0bcbfcd,Australia,AUS-New England,New South Wales,NSW,2454,Bellingen,,284.09,340.9,340.9,340.9,
560e4c76-304f-4cf5-992c-cb226a2e8d9c,Australia,AUS-New England,New South Wales,NSW,2355,Bendemeer,,324.68,355.12,355.12,355.12,
f090cddc-261e-4f01-8675-0d6c0603ae94,Australia,AUS-New England,New South Wales,NSW,2354,Kentucky,,324.68,355.12,355.12,355.12,
17d50b10-55c0-4a8c-959b-4ef82c1a2d97,Australia,AUS-New England,New South Wales,NSW,2400,Moree,,324.68,355.12,355.12,355.12,
591367cc-db05-4fd8-b2c6-c75dd279b626,Australia,AUS-Nth East,New South Wales,NSW,2640,Albury,,132.68,132.68,132.68,132.68,
980d3102-646e-4353-8270-7dbfc8785a64,Australia,AUS-Nth East,New South Wales,NSW,2646,Corowa,,132.68,132.68,132.68,132.68,
8bd4b331-b2a4-4180-b980-f14f6b82001a,Australia,AUS-Queensland,New South Wales,NSW,2372,Tenterfield,,324.68,355.12,355.12,355.12,
e74f2754-ca84-4173-904b-d9bb1f597a4d,Australia,AUS-Riverina,New South Wales,NSW,2680,Bilbul,,172.5,172.5,172.5,172.5,
5300a6d8-4cfd-4543-b0fa-1e7d691129b0,Australia,AUS-Riverina,New South Wales,NSW,2652,Goolgowi,,267.48,324.68,324.68,324.68,
49275995-a60e-4327-93ea-df6e70abf716,Australia,AUS-Riverina,New South Wales,NSW,2680,Griffith,,172.5,172.5,172.5,172.5,
a2cdcac6-77e9-4e96-94d9-04ed2ff0ab0b,Australia,AUS-Riverina,New South Wales,NSW,2680,Hanwood,,172.5,172.5,172.5,172.5,
e15afc46-c681-4bbb-8999-a1974980af32,Australia,AUS-Riverina,New South Wales,NSW,2705,Leeton,,159,159,159,159,
e7c65e51-2442-4b23-a664-5d2e4314daf7,Australia,AUS-Riverina,New South Wales,NSW,2680,Tharbogang Griffith,,172.5,172.5,172.5,172.5,
033ef747-8437-426c-a227-8f613b03b568,Australia,AUS-Riverina,New South Wales,NSW,2650,Wagga Wagga,,159,159,159,159,
0017290f-b855-426e-9584-4976e49a6143,Australia,AUS-Riverina,New South Wales,NSW,2681,Yenda,,172.5,172.5,172.5,172.5,
5f9aa8f4-81f4-499b-8837-fed99d444af4,Australia,AUS-Riverina,New South Wales,NSW,2650,"Bomen, Wagga Wagga",,159,159,159,159,
38010933-5052-4da2-915d-40c4c2de2a8f,Australia,AUS-Shoalhaven Coast,New South Wales,NSW,2443,Dunbogan,,267.48,324.68,324.68,324.68,
0da2ab4f-f02c-47b1-bb95-9da1b5ef94b8,Australia,AUS-Shoalhaven Coast,New South Wales,NSW,2539,Termeil,,267.48,324.68,324.68,324.68,
680cf7d6-a1d7-4cdd-acb3-d278c328f08b,Australia,AUS-Southern Highlan,New South Wales,NSW,2578,Bundanoon,,227.27,284.09,284.09,284.09,
f9191c3a-0b79-4a57-9f38-690ecc459e4e,Australia,AUS-Southern Highlan,New South Wales,NSW,2577,Moss Vale,,227.27,284.09,284.09,284.09,
075befab-7a60-4b99-afdc-2329e0ac3b7d,Australia,AUS-Queensland,Queensland,QLD,4066,Auchenflower,,209.28,364.64,261.07,320.62,
964b4b37-cc5b-47ab-a373-2f29f1b29ad2,Australia,AUS-Queensland,Queensland,QLD,4382,Ballandean,,593.61,870.25,704.11,869.37,
d6444715-b014-4d77-8975-062b537e395e,Australia,AUS-Queensland,Queensland,QLD,4310,Boonah,,355.32,580.12,580.12,580.12,
be967b48-1d35-4882-b994-aa12abae736c,Australia,AUS-Queensland,Queensland,QLD,4510,Caboolture,,275.24,394.36,394.36,394.36,
0aab761a-a40c-4fa2-807a-60ea9847326f,Australia,AUS-Queensland,Queensland,QLD,4381,Glen Aplin,,593.61,870.25,704.11,869.37,
431ee889-fb93-44a8-a592-a150f6571dbb,Australia,AUS-Queensland,Queensland,QLD,4655,Hervey Bay,,482.61,692.51,517.05,635.54,
50581c65-55bc-4790-97c6-8ea5f769b3bd,Australia,AUS-Queensland,Queensland,QLD,4387,Inglewood,,593.61,870.25,704.11,869.37,
c3ecb742-c09b-4d39-9f8b-fd010a5a4109,Australia,AUS-Queensland,Queensland,QLD,4069,Kenmore,,209.28,364.64,261.07,320.62,
5879c23e-34fc-49fb-af00-73b95ed1969b,Australia,AUS-Queensland,Queensland,QLD,4069,Kenmore Hills,,209.28,364.64,261.07,320.62,
09d7fa31-efbe-429b-9ad7-8d5ff620ea87,Australia,AUS-Queensland,Queensland,QLD,4515,Kilcoy,,375.64,628.51,460.7,565.11,
24f32db8-9c28-4fde-b508-069157689b8c,Australia,AUS-Queensland,Queensland,QLD,4610,Kingaroy,,390.26,509.38,509.38,509.38,
161b3e18-d36b-484b-8758-2021d3c0f352,Australia,AUS-Queensland,Queensland,QLD,4172,Manly,,209.28,364.64,261.07,320.62,
fde39a3d-4b5c-46a8-8625-da8cb907cadc,Australia,AUS-Queensland,Queensland,QLD,4306,Marburg,,355.32,580.12,580.12,580.12,
5408bec1-6663-4614-a578-1bb02d8cba0b,Australia,AUS-Queensland,Queensland,QLD,4352,McClagan,,375.64,628.51,460.7,565.11,
f27d9ebc-4134-458f-8655-b6691013da78,Australia,AUS-Queensland,Queensland,QLD,4615,Nanango,,355.32,580.12,580.12,580.12,
611a6ab6-84da-45b8-8b39-aec9658171f6,Australia,AUS-Queensland,Queensland,QLD,4272,North Tamborine,,355.32,580.12,580.12,580.12,
0fab5809-ef98-41e1-92bf-2a81d082601e,Australia,AUS-Queensland,Queensland,QLD,4521,Ocean View,,482.61,707.21,517.05,635.54,
1e24759d-1b58-45f7-82bd-53e908c08df1,Australia,AUS-Queensland,Queensland,QLD,4287,Rathdowney,,593.61,870.25,704.11,869.37,
b10f6edb-22b9-41f0-a251-d4a2c96bf40c,Australia,AUS-Queensland,Queensland,QLD,4655,River Heads,,482.61,692.51,517.05,635.54,
42fe8869-b49d-4e30-a7ae-bc1633d96aa7,Australia,AUS-Queensland,Queensland,QLD,4380,Stanthorpe,,324.53,443.66,443.66,443.66,
d76fcfad-e705-4414-bad3-7758d16e016e,Australia,AUS-Queensland,Queensland,QLD,4101,West End,,209.28,320.62,209.28,261.07,
b27b15ca-7fe9-450f-8130-62d91c585625,Australia,AUS-Queensland,Queensland,QLD,4030,Wooloowin,,209.28,364.64,261.07,320.62,
670c4554-8245-400f-a0b3-df0b811fe63a,Australia,AUS-Queensland,Queensland,QLD,4305,Wulkuraka,,209.28,364.64,261.07,320.62,
7b3fba48-beb9-44b0-a149-00f84ce33dd6,Australia,AUS-Barossa,South Australia,SA,5351,Lyndoch,,210.24,252.76,210.12,236.18,
7fcd6e52-6456-4c9f-9761-bf0d7d0a4d17,Australia,AUS-Clare,South Australia,SA,5453,Clare,,188.61,231.13,188.49,214.55,
a3948a3d-cb45-48e6-9ec6-dcdb9b6bd976,Australia,AUS-Coonawarra,South Australia,SA,5271,Naracoorte,,246.29,288.81,246.17,272.23,
61c8b3b3-f6d0-4d46-b46a-489e2d16d0a9,Australia,AUS-McLaren Vale,South Australia,SA,5171,McLaren Flat,,174.19,216.71,174.07,200.13,
65932300-d294-4f48-bdc2-a980f67ecc94,Australia,AUS-Adelaide,South Australia,SA,5001,Adelaide,,109.3,151.82,109.18,135.24,
88a27747-5691-418e-afe7-4b3562e86fdc,Australia,AUS-Adelaide,South Australia,SA,5064,Glen Osmond,,109.3,151.82,109.18,135.24,
70c28beb-966f-4658-8f71-052f4a651fe3,Australia,AUS-Adelaide Hills,South Australia,SA,5137,Ashton,,181.4,223.92,181.28,207.34,
c1855d80-bd93-4afc-b208-992a62c40583,Australia,AUS-Adelaide Hills,South Australia,SA,5138,Basket Range,,181.4,223.92,181.28,207.34,
07c730ee-5922-4f39-9f5e-591b55aa82aa,Australia,AUS-Adelaide Hills,South Australia,SA,5244,Charleston,,181.4,223.92,181.28,207.34,
034174ef-d058-46d2-a852-708f5e827e79,Australia,AUS-Adelaide Hills,South Australia,SA,5152,Crafers,,188.61,231.13,188.49,214.55,
baa10f99-2ba0-4601-a75f-c3cce08d9b3d,Australia,AUS-Adelaide Hills,South Australia,SA,5233,Gumeracha,,181.4,223.92,181.28,207.34,
026753a1-aff8-4363-a362-88f5524c3a5c,Australia,AUS-Adelaide Hills,South Australia,SA,5245,Hahndorf,,181.4,223.92,181.28,207.34,
57f29ee1-3ca7-42c0-9a25-2eb63ba7041d,Australia,AUS-Adelaide Hills,South Australia,SA,5068,Kensington Park,,109.3,151.82,109.18,135.24,
fbe00658-76f3-4208-85d6-5f210697d7a2,Australia,AUS-Adelaide Hills,South Australia,SA,5071,Kent Town,,109.3,151.82,109.18,135.24,
101dbb59-ba2b-478b-9b46-e373a37015d6,Australia,AUS-Adelaide Hills,South Australia,SA,5238,Mannum,,217.45,259.97,217.33,243.39,
8460770a-f4e5-4d90-ad7e-940398dbf045,Australia,AUS-Adelaide Hills,South Australia,SA,5171,McLaren Vale,,174.19,216.71,174.07,200.13,
c796f333-1226-4dcd-a6fa-53a8cc27c47e,Australia,AUS-Adelaide Hills,South Australia,SA,5153,Mylor,,181.4,223.92,181.28,207.34,
5ae903a9-6f2c-4c51-8b02-e2630fcf92f6,Australia,AUS-Adelaide Hills,South Australia,SA,5252,Nairne,,181.4,223.92,181.28,207.34,
d0f4a65e-c15a-4934-a9ba-59af24eecf4c,Australia,AUS-Adelaide Hills,South Australia,SA,5136,Norton Summit,,181.4,223.92,181.28,207.34,
4dd7c926-6273-4b69-881b-e5a9e052a23d,Australia,AUS-Adelaide Hills,South Australia,SA,5243,Oakbank,,181.4,223.92,181.28,207.34,
3bf6eeea-12f9-4036-8dd3-f5b28add55fe,Australia,AUS-Adelaide Hills,South Australia,SA,5152,Stirling,,181.4,223.92,181.28,207.34,
bcc77901-b236-425b-9e7f-be708685ed91,Australia,AUS-Adelaide Hills,South Australia,SA,5141,Summertown,,181.4,223.92,181.28,207.34,
5d702503-ecfd-4300-bb51-1a225f48be69,Australia,AUS-Adelaide Hills,South Australia,SA,5062,Torrens Park,,109.3,151.82,109.18,135.24,
be7d3cb5-5d9e-49d4-b6de-c55314db45dd,Australia,AUS-Adelaide Hills,South Australia,SA,5351,Williamstown,,195.82,238.34,195.7,221.76,
f070690b-c62e-46bf-b460-55bb9242dba1,Australia,AUS-Adelaide Hills,South Australia,SA,5172,Willunga,,195.82,238.34,195.7,221.76,
2798abb7-1626-4d1d-be6e-0a7d3a5c06a4,Australia,AUS-Adelaide Hills,South Australia,SA,5244,Woodside,,181.4,223.92,181.28,207.34,
4b66adba-194a-4d44-880d-2d56591d0435,Australia,AUS-Barossa,South Australia,SA,5353,Angaston,,210.24,252.76,210.12,236.18,
b6842db9-2d48-4c2d-a182-abc6e668e9fe,Australia,AUS-Barossa,South Australia,SA,5242,Balhannah,,181.4,223.92,181.28,207.34,
38300a19-6e9c-4204-856d-ea5eec4e3feb,Australia,AUS-Barossa,South Australia,SA,5355,Daveyston,,210.24,252.76,210.12,236.18,
fb992247-b924-44c4-b495-70cccf68cec8,Australia,AUS-Barossa,South Australia,SA,5065,Dulwich,,109.3,151.82,109.18,135.24,
8c94013e-bf2c-42a5-8d5b-8cafdd733c25,Australia,AUS-Barossa,South Australia,SA,5116,Evanston Park,,109.3,151.82,109.18,135.24,
e049051b-a8ab-48d0-8e74-37a6303f73be,Australia,AUS-Barossa,South Australia,SA,5360,Greenock,,174.19,216.71,174.07,200.13,
3cc53dd5-2f3d-499d-8952-31f40a96f0f9,Australia,AUS-Barossa,South Australia,SA,5022,Henley Beach,,109.3,151.82,109.18,135.24,
