id,country,region,state,short_state,postcode,suburb,cost_per_palet,cost_per_1_1000,cost_per_2_1000,cost_per_1_1500,cost_per_1_2000,note
7b3e6cd4-24a4-4b6c-9381-46d1d4c28a1a,Australia,AUS-King Valley,Victoria,VIC,3747,Beechworth,,132.68,132.68,132.68,132.68,
f49ac1fa-af55-4fda-ae74-d407c995532f,Australia,AUS-King Valley,Victoria,VIC,3678,Cheshunt,,216.61,215.53,215.53,231.54,
64c256b1-c8c6-414d-8f02-2099ebf6f49c,Australia,AUS-King Valley,Victoria,VIC,3678,Cheshunt,,216.61,231.54,231.54,231.54,
a5f70b6f-c7ce-4519-bf80-283c6f4ed454,Australia,AUS-King Valley,Victoria,VIC,3732,King Valley,,132.68,132.68,132.68,132.68,
bc735c16-2673-4722-b20e-22c31dae3f31,Australia,AUS-King Valley,Victoria,VIC,3678,Milawa,,132.68,132.68,132.68,132.68,
1debca26-31bb-420b-b47d-4d1d4ef13f84,Australia,AUS-King Valley,Victoria,VIC,3691,Mongans Bridge,,216.61,231.54,231.54,231.54,
9de634b8-7672-458a-b454-5b49704b51da,Australia,AUS-King Valley,Victoria,VIC,3678,Oxley,,132.68,132.68,132.68,132.68,
63cc788e-2af7-4268-9d83-224cbd9118c2,Australia,AUS-King Valley,Victoria,VIC,3676,Wangaratta,,132.68,132.68,132.68,132.68,
e93e694a-1c6a-4b2b-8594-c7db7891ee5d,Australia,AUS-King Valley,Victoria,VIC,3733,Whitfield,,188.51,188.51,188.51,188.51,
9a28c1f2-8f4f-424a-b158-9b8e258d5645,Australia,AUS-Macedon Ranges,Victoria,VIC,3433,Baynton,,121.5,243,121.5,121.5,2000L tanks are local depot collect only
862ee55c-ccdc-4e3e-b3d5-29acac8b090b,Australia,AUS-Macedon Ranges,Victoria,VIC,3437,Gisborne,,121.5,243,121.5,121.5,2000L tanks are local depot collect only
797cbc1e-bd72-4067-b772-b3e1a04d6f6d,Australia,AUS-Macedon Ranges,Victoria,VIC,3451,Guilford,,148.5,297,148.5,148.5,2000L tanks are local depot collect only
0b3cf230-02a2-43f2-9b78-66fa3c1e1ccf,Australia,AUS-Macedon Ranges,Victoria,VIC,3444,Kyneton,,121.5,243,121.5,121.5,2000L tanks are local depot collect only
4f7747db-d57f-43dd-86e4-0118cf30b2d1,Australia,AUS-Macedon Ranges,Victoria,VIC,3435,Lancefield,,121.5,243,121.5,121.5,2000L tanks are local depot collect only
9acd9105-c5c3-40b3-b648-c24399b62a10,Australia,AUS-Macedon Ranges,Victoria,VIC,3085,McLeod,,51,51,51,51,
8959d85d-7320-46a2-980b-651f4067c27a,Australia,AUS-Macedon Ranges,Victoria,VIC,3441,Mount Macedon,,121.5,243,121.5,121.5,2000L tanks are local depot collect only
5ab502c2-90eb-4997-b34d-da32ba1b6f3b,Australia,AUS-Macedon Ranges,Victoria,VIC,3444,Pipers Creek,,121.5,243,121.5,121.5,2000L tanks are local depot collect only
5e4754dc-38f0-4f99-a52e-966ad7d67049,Australia,AUS-Macedon Ranges,Victoria,VIC,3335,Rockbank,,104.79,104.79,104.79,104.79,
617bb52f-52e4-4065-a739-21930df4089d,Australia,AUS-Macedon Ranges,Victoria,VIC,3429,Sunbury,,90.81,90.81,90.81,90.81,
f6d338f8-085e-4cb0-9715-d1db2834b9be,Australia,AUS-Melbourne,Victoria,VIC,3195,Braeside,,51,51,51,51,
9489e7e7-b8aa-4e41-ad24-05a8a793908d,Australia,AUS-Melbourne,Victoria,VIC,3056,Brunswick,,51,51,51,51,
edea196f-946b-4939-960a-b0b490ac77a5,Australia,AUS-Melbourne,Victoria,VIC,3054,Carlton North,,51,51,51,51,
32240560-707d-4b13-b1b9-4b419b9d6458,Australia,AUS-Melbourne,Victoria,VIC,3192,Cheltenham,,51,51,51,51,
f0df680c-dcb5-4474-a570-ee41566e5b4a,Australia,AUS-Melbourne,Victoria,VIC,3066,Collingwood,,51,51,51,51,
cff473ad-b230-4676-ae06-78893f2a4587,Australia,AUS-Melbourne,Victoria,VIC,3089,Diamond Creek,,51,51,51,51,
60d59b81-7d38-40bc-b429-7f4f815758f2,Australia,AUS-Melbourne,Victoria,VIC,3108,Doncaster,,51,51,51,51,
7912f581-0ed4-467f-a8a6-61aad3354e70,Australia,AUS-Melbourne,Victoria,VIC,3041,Essendon North,,51,51,51,51,
f4b4a6cc-ad3f-4b39-9375-5e3b1baaa3d8,Australia,AUS-Melbourne,Victoria,VIC,3149,Mount Waverley,,51,51,51,51,
846bc9c5-31a7-4e43-a967-d56f15a0d178,Australia,AUS-Melbourne,Victoria,VIC,3070,Northcote,,51,51,51,51,
bf4dba81-4faa-4ca9-a81a-4c64d6f0839e,Australia,AUS-Melbourne,Victoria,VIC,3010,Parkville,,51,51,51,51,
a255e967-719c-4b68-bb8f-def065d996ab,Australia,AUS-Melbourne,Victoria,VIC,3072,Preston,,51,51,51,51,
cee08c74-cb75-477f-8756-ed1315f5f15c,Australia,AUS-Melbourne,Victoria,VIC,3141,South Yarra,,51,51,51,51,
36735b00-7505-4da0-b4eb-ae2b36b20d9e,Australia,AUS-Melbourne,Victoria,VIC,3127,Surrey Hills,,51,51,51,51,
3f4428c3-df46-43c7-8ef4-50514fa6ddf3,Australia,AUS-Melbourne,Victoria,VIC,3113,Warrandyte,,51,51,51,51,
50ed1e3e-e8bb-45ec-a938-a07e62d0f8dd,Australia,AUS-Melbourne,Victoria,VIC,3013,Yarraville,,51,51,51,51,
8ffdffaf-473f-4253-a67a-cf65ffed889c,Australia,AUS-Mornington,Victoria,VIC,3936,Arthurs Seat,,149.38,164.32,164.32,164.32,
2e3be1f4-5f1c-4a4f-a43a-71f333667e45,Australia,AUS-Mornington,Victoria,VIC,3926,Balnarring,,164.32,179.25,179.25,179.25,
af3470d7-ace2-4e36-af20-299ac4f1af6f,Australia,AUS-Mornington,Victoria,VIC,3936,Dromana,,149.38,164.32,164.32,164.32,
6aef87c6-90fd-4be9-89d3-c2c1765649bb,Australia,AUS-Mornington,Victoria,VIC,3929,Flinders,,149.38,164.32,164.32,164.32,
c45c6507-aa6b-421d-9ecd-d4195597c1a2,Australia,AUS-Mornington,Victoria,VIC,3199,Frankston Central,,51,51,51,51,
bc05221d-6ac0-4037-acb1-940fa2ae20b5,Australia,AUS-Mornington,Victoria,VIC,3921,French Island,,216.61,231.54,231.54,231.54,
2a7fe399-65e6-4f1e-840c-fa98b20d4887,Australia,AUS-Mornington,Victoria,VIC,3928,Main Ridge,,149.38,164.32,164.32,164.32,
b2065653-ed62-4a44-8349-4a0161e0f8db,Australia,AUS-Mornington,Victoria,VIC,3933,Moorooduc,,149.38,164.32,164.32,164.32,
37f0a45d-b2a7-433a-9b63-5305e19ea239,Australia,AUS-Mornington,Victoria,VIC,3195,Mordialloc,,51,51,51,51,
15848e86-5cda-4659-8489-a55db8e09dbd,Australia,AUS-Mornington,Victoria,VIC,3931,Mornington,,149.38,164.32,164.32,164.32,
25b5326c-1e77-4a4a-92f1-edfdb879de60,Australia,AUS-Mornington,Victoria,VIC,3930,Mt Eliza,,149.38,164.32,164.32,164.32,
01723eae-4023-4700-a99e-fbbb1ed972f9,Australia,AUS-Mornington,Victoria,VIC,3937,Red Hill,,149.38,164.32,164.32,164.32,
ec894209-8228-4e4e-bb50-4833b7f2bdef,Australia,AUS-Mornington,Victoria,VIC,3937,Red Hill South,,149.38,164.32,164.32,164.32,
9f47c16c-adcb-455b-87d9-5fc5dcef1f3b,Australia,AUS-Mornington,Victoria,VIC,3916,Shoreham,,164.32,179.25,179.25,179.25,
a3bba3c6-7c07-4652-8b1a-70a2e1f0a80b,Australia,AUS-Mornington,Victoria,VIC,3941,St Andrews Beach,,149.38,164.32,164.32,164.32,
3d1a5011-9cfb-4a11-9a37-1adbe7c97b1a,Australia,AUS-Mornington,Victoria,VIC,3918,Tuerong,,149.38,164.32,164.32,164.32,
291dec54-7aa0-4d7a-8edf-fab39a75acb5,Australia,AUS-Mornington,Victoria,VIC,3913,Tyabb,,149.38,164.32,164.32,164.32,
6132784d-7dea-4619-96c3-736ddc569658,Australia,AUS-Nth East,Victoria,VIC,3128,Box Hill South,,51,51,51,51,
4178d10e-36a2-4400-8d98-7ba0cdb4b6ae,Australia,AUS-Nth East,Victoria,VIC,3646,Dookie,,133.65,133.65,133.65,133.65,
631d3a0d-2a95-48a4-9b7e-83821d382379,Australia,AUS-Nth East,Victoria,VIC,3691,Gundowring,,224.03,224.03,224.03,224.03,
100cbe65-2fba-49f3-9904-593597a7f2c7,Australia,AUS-Nth East,Victoria,VIC,3678,Markwood,,132.68,132.68,132.68,132.68,
03047466-17c4-43c0-a49b-14d4b259fa12,Australia,AUS-Nth East,Victoria,VIC,3135,Ringwood East,,51,51,51,51,
9aebcb85-a142-4194-b0e8-7d6992f6ba09,Australia,AUS-Nth East,Victoria,VIC,3675,Taminick via Glenrowan,,133.65,133.65,133.65,133.65,
8347ad9e-ebef-432e-a290-1fef93496695,Australia,AUS-Pyrenees,Victoria,VIC,3371,Amherst,,151.24,151.24,151.24,151.24,
3be33d7b-7030-465c-9b93-c7cf6a319283,Australia,AUS-Pyrenees,Victoria,VIC,3377,Ararat,,99.97,199.94,99.97,199.94,
f29df6e7-6caa-4367-9c21-64d30a8db9b3,Australia,AUS-Pyrenees,Victoria,VIC,3467,Avoca,,100.44,100.44,100.44,100.44,
a905a4b1-2619-4798-b493-090b00edc79e,Australia,AUS-Pyrenees,Victoria,VIC,3373,Beaufort,,99.97,199.94,99.97,199.94,
d8630cb0-cbab-4f26-b94f-73654f1e5cde,Australia,AUS-Pyrenees,Victoria,VIC,3357,Buninyong,,99.97,199.94,99.97,199.94,
a94f7772-7eac-4fca-a02f-f392939a3343,Australia,AUS-Pyrenees,Victoria,VIC,3364,Coghills Creek,,148.5,297,148.5,148.5,2000L tanks are local depot collect only
3345b20d-72b5-41a6-9bec-2f451a5c7d90,Australia,AUS-Pyrenees,Victoria,VIC,3377,Crowlands,,194.2,209.13,209.13,209.13,
6100ab9b-9135-4a01-8fa7-6e34b4c23a4c,Australia,AUS-Pyrenees,Victoria,VIC,3469,Glenlofty,,194.2,209.13,209.13,209.13,
644cc634-8a7b-42ea-b581-70b5f93054f2,Australia,AUS-Pyrenees,Victoria,VIC,3377,Great Western,,99.97,199.94,99.97,199.94,
e182b783-c43f-40f6-987b-13c62dd38f65,Australia,AUS-Pyrenees,Victoria,VIC,3190,Highett,,51,51,51,51,
6c9903d2-3557-4ef8-8c91-87fb5b86a431,Australia,AUS-Pyrenees,Victoria,VIC,3400,Horsham,,99.97,199.94,99.97,199.94,
f794caca-c5a0-462e-bba5-f35217074363,Australia,AUS-Pyrenees,Victoria,VIC,3352,Lamplough,,148.5,297,148.5,148.5,2000L tanks are local depot collect only
e5852e20-23d6-498c-8295-bd9f31eccf32,Australia,AUS-Pyrenees,Victoria,VIC,3377,Maroona,,121.37,242.73,121.37,242.73,
53101db3-4cfc-4055-8410-8c6a65c47823,Australia,AUS-Pyrenees,Victoria,VIC,3478,Moonambel,,148.5,297,148.5,148.5,2000L tanks are local depot collect only
fc73c6c4-8c4b-499c-a4dc-e9504dc7f728,Australia,AUS-Pyrenees,Victoria,VIC,3350,Mount Clear,,100.44,100.44,100.44,100.44,
d17e2b5c-f13b-4569-9480-915dfff6283a,Australia,AUS-Pyrenees,Victoria,VIC,3461,Musk,,148.5,297,148.5,148.5,2000L tanks are local depot collect only
3235acb6-b504-4a44-8ded-5c0d87a22358,Australia,AUS-Pyrenees,Victoria,VIC,3351,Smythes Creek,,151.24,151.24,151.24,151.24,
c26c1090-f1ec-4ee9-9b71-07a4c1cb68c8,Australia,AUS-Pyrenees,Victoria,VIC,3401,Wartook,,194.2,209.13,209.13,209.13,
2356d993-7d77-4d00-82ea-9a90605a85c2,Australia,AUS-Pyrenees,Victoria,VIC,3355,Wendouree,,100.44,100.44,100.44,100.44,
4b96b430-6cd0-4978-a953-c0dc29d4eda3,Australia,AUS-Pyrenees,Victoria,VIC,3379,Willaura,,216.61,231.54,231.54,231.54,
0a1b149e-dac6-43de-a6bb-8db979e6499b,Australia,AUS-Riverland,Victoria,VIC,3590,Beverford,,188.33,188.33,188.33,188.33,
d857c6a4-405c-474a-a0ab-f13f002ba334,Australia,AUS-Riverland,Victoria,VIC,3496,Karadoc,,188.33,188.33,188.33,188.33,
bf67d4ad-7c26-4512-8275-a842ce538548,Australia,AUS-Riverland,Victoria,VIC,3597,Piangil,,188.33,188.33,188.33,188.33,
dfd04c5c-5ec4-40f1-91e9-debc91dd06c3,Australia,AUS-Rutherglen,Victoria,VIC,3685,Rutherglen,,132.68,132.68,132.68,132.68,
8c43874b-e609-4ac4-aac4-77aa71f7507a,Australia,AUS-Rutherglen,Victoria,VIC,3687,Wahgunyah,,132.68,132.68,132.68,132.68,
7801c3b4-3b66-4090-8f98-e407296c2915,Australia,AUS-Tasmania,Victoria,VIC,3183,St Kilda East,,51,51,51,51,
45d1a657-93c7-4d0e-b15f-2fa474c5fa32,Australia,AUS-Yarra Valley,Victoria,VIC,3067,Abbotsford,,51,51,51,51,
257ef4f9-0947-44bd-9a42-9b6dbb2d1ec7,Australia,AUS-Yarra Valley,Victoria,VIC,3099,Arthurs Creek,,126.97,141.91,141.91,141.91,
2db6fd00-b170-40be-9fa0-ce8b1724866d,Australia,AUS-Yarra Valley,Victoria,VIC,3186,Brighton,,51,51,51,51,
d7072562-c847-4b0b-93d9-66a7df7e552e,Australia,AUS-Yarra Valley,Victoria,VIC,3770,Coldsteam,,194.2,209.13,209.13,209.13,
72ce12b5-0e59-45fc-861a-e1835ac3c580,Australia,AUS-Yarra Valley,Victoria,VIC,3770,Coldstream,,194.2,209.13,209.13,209.13,
b6cb4e62-6400-472e-991d-648a591a7373,Australia,AUS-Yarra Valley,Victoria,VIC,3136,Croydon Hills,,51,51,51,51,
2ab3b366-5e13-4617-b177-3190ad4d1df9,Australia,AUS-Yarra Valley,Victoria,VIC,3340,Darley,,121.5,243,121.5,121.5,2000L tanks are local depot collect only
9722b75f-8d01-4800-acc1-7b01aa4e5613,Australia,AUS-Yarra Valley,Victoria,VIC,3775,Dixons Creek,,164.32,179.25,179.25,179.25,
2154c471-b54f-49ff-8277-02a13938f652,Australia,AUS-Yarra Valley,Victoria,VIC,8012,Docklands,,51,51,51,51,
e9983c53-cfe0-4544-930c-38bed8f06fa6,Australia,AUS-Yarra Valley,Victoria,VIC,3799,East Warburton,,194.2,209.13,209.13,209.13,
79e2ecc5-1014-4e82-9299-3b53c0f1c602,Australia,AUS-Yarra Valley,Victoria,VIC,3095,Eltham,,51,51,51,51,
23832b4b-4716-4988-b67f-d426f1c7a2ad,Australia,AUS-Yarra Valley,Victoria,VIC,3782,Emerald,,149.38,164.32,164.32,164.32,
66dafd57-0084-4dc2-944e-09b7cd311117,Australia,AUS-Yarra Valley,Victoria,VIC,3777,Healesville,,164.32,179.25,179.25,179.25,
bfc3df25-3a26-4fa9-8ce1-7a85ddf8afc1,Australia,AUS-Yarra Valley,Victoria,VIC,3097,Kangaroo Ground,,119.5,134.45,134.45,134.45,
6edf4a50-7dc1-45c8-bc37-7c80c2506ca8,Australia,AUS-Yarra Valley,Victoria,VIC,3031,Kensington,,51,51,51,51,
d9865b20-04b2-4269-b58f-72225f9f07cc,Australia,AUS-Yarra Valley,Victoria,VIC,3101,Kew,,51,51,51,51,
c4e09dfa-d89b-4470-a7e6-a92504f9f653,Australia,AUS-Yarra Valley,Victoria,VIC,3140,Lilydale,,100.49,100.49,100.49,100.49,
2f07a309-c77a-44e7-ae6a-17f08eaaa7e1,Australia,AUS-Yarra Valley,Victoria,VIC,3093,Lower Plenty,,51,51,51,51,
27dd9785-d99d-4dc9-aec9-09183a8941a4,Australia,AUS-Yarra Valley,Victoria,VIC,3113,Nth Warrandyte,,119.5,134.45,134.45,134.45,
07e4a1e1-d168-4239-a218-328ae51bf9f1,Australia,AUS-Yarra Valley,Victoria,VIC,3178,Rowville,,51,51,51,51,
09271981-5884-4efd-904b-c37385cfc59f,Australia,AUS-Yarra Valley,Victoria,VIC,3139,Seville,,149.38,164.32,164.32,164.32,
adbafa3e-ba81-4f5a-9202-080553ec9a32,Australia,AUS-Yarra Valley,Victoria,VIC,3795,Silvan,,164.32,179.25,179.25,179.25,
f2ea0c7b-3248-4d2b-b3c5-14773f362990,Australia,AUS-Yarra Valley,Victoria,VIC,3760,Smiths Gully,,164.32,179.25,179.25,179.25,
72c1171a-e178-4126-b1ef-9f2060aa2b4c,Australia,AUS-Yarra Valley,Victoria,VIC,3775,Steels Creek,,164.32,179.25,179.25,179.25,
aa73fa92-6eb4-4c26-abfd-ab7c4ea92efb,Australia,AUS-Yarra Valley,Victoria,VIC,3775,Tarrawarra,,164.32,179.25,179.25,179.25,
6f73cffe-cc37-4c07-a18d-55ebaf50cb0a,Australia,AUS-Yarra Valley,Victoria,VIC,3139,Wandin East,,164.32,179.25,179.25,179.25,
bb36379f-fa93-456a-b583-8cd821e68162,Australia,AUS-Yarra Valley,Victoria,VIC,3115,Wonga Park,,119.5,134.45,134.45,134.45,
97e0e783-aef9-4588-b9e0-0aa24b9e667c,Australia,AUS-Yarra Valley,Victoria,VIC,3775,Yarra Glen,,194.2,209.13,209.13,209.13,
f3b32d37-103c-43bf-9fbf-7318476436eb,Australia,AUS-Yarra Valley,Victoria,VIC,3000,Yering,,194.2,209.13,209.13,209.13,
d4d47723-cc8d-4198-a218-0136ca1325e1,Australia,AUS-Great South,Western Australia,WA,6831,Perth,,261.46,414.4,288.84,365.57,
c77a870e-bc2d-4d19-92f4-498d9e1bee59,Australia,AUS-Margaret River,Western Australia,WA,6282,Yallingup,,432.09,609.07,483.51,560.24,
26d19414-de1c-40cc-929b-9b23d471dbcc,Australia,AUS-Great South,Western Australia,WA,6330,Albany,,432.09,609.07,483.51,560.24,
d30d1991-b309-4ce1-8296-1b5ebbdbbfba,Australia,AUS-Great South,Western Australia,WA,6237,Boyanup,,450.66,803.74,483.51,560.24,2000L tanks are local depot collect only
82c02b18-244a-48e3-a667-1966dfa6d436,Australia,AUS-Great South,Western Australia,WA,6244,Boyup Brook,,941.81,1114.4,988.84,1065.57,Boyup Book is forklift delivery only
8e6c0452-5c52-4d5b-8399-e6be36fc73ad,Australia,AUS-Great South,Western Australia,WA,6284,Cowaramup,,450.66,609.07,483.51,560.24,
7492ef6a-fbd1-4e10-be43-0480d43da4db,Australia,AUS-Great South,Western Australia,WA,6324,Denmark,,450.66,609.07,483.51,560.24,
3ddd53c9-fd95-4eee-aa6a-81e3988cd98c,Australia,AUS-Great South,Western Australia,WA,6236,Ferguson,,737.7,904.4,778.84,855.57,Feruson is collect from Bunbury depot or Dardanup General Store
aac2ed34-5a40-4b65-a87f-dfcf2017e64e,Australia,AUS-Great South,Western Australia,WA,6324,Forest Hill,,450.66,803.74,483.51,560.24,2000L tanks are local depot collect only
8602bddc-9d30-4e01-8c12-b3fbe4e04acb,Australia,AUS-Great South,Western Australia,WA,6396,Frankland,,436.65,594.65,469.09,545.82,
2d3b31a7-b4e7-4688-b725-76c480f19d1b,Australia,AUS-Great South,Western Australia,WA,6396,Frankland River,,436.65,594.65,469.09,545.82,
acea9bbc-8130-43a3-9347-375a65b86fd4,Australia,AUS-Great South,Western Australia,WA,6220,Harvey,,401.61,558.6,433.04,509.77,
6a8f2da9-1f42-4921-b05a-5f99964d978b,Australia,AUS-Great South,Western Australia,WA,6323,Kendenup,,450.66,609.07,483.51,560.24,
58004477-536d-43d7-ac12-fbdef07961f2,Australia,AUS-Great South,Western Australia,WA,6395,Kojonup,,450.66,609.07,483.51,560.24,
bc3af265-5179-4238-8dca-fdc1e1855ac7,Australia,AUS-Great South,Western Australia,WA,6330,Marbelup via Albany,,450.66,803.74,483.51,560.24,Marbelup is collect from Albany depot only
68aeeb24-17ce-46a7-b896-93764cc57906,Australia,AUS-Great South,Western Australia,WA,6324,Mount Barker,,450.66,609.07,483.51,560.24,
74ff3931-cf74-47b2-905b-bbe4c718ec40,Australia,AUS-Great South,Western Australia,WA,6050,Mt Lawley,,261.46,414.4,288.84,365.57,
979119b8-34e8-49ea-9200-8b1c22e429c0,Australia,AUS-Great South,Western Australia,WA,6260,Pemberton,,450.66,803.74,483.51,560.24,2000L tanks are local depot collect only
6bf975f3-9a1a-4a22-aa23-060e356b3884,Australia,AUS-Great South,Western Australia,WA,6324,Porongurup,,450.66,609.07,483.51,560.24,
7308709b-05d9-4ac0-a235-9363c2b31cb9,Australia,AUS-Great South,Western Australia,WA,6722,South Hedland,,807.19,975.89,850.34,927.07,
ed0ad7ac-2d56-4d1a-abf6-5da5e5ca4568,Australia,AUS-Great South,Western Australia,WA,6308,Wandering,,737.7,904.4,778.84,855.57,Wandering is local depot collect only
16205fb8-05e0-4a81-8422-d2bc1613c09e,Australia,AUS-Great South,Western Australia,WA,6872,West Perth,,261.46,414.4,288.84,365.57,
d9369c83-2a7b-488d-b7c7-c51c16df0bd2,Australia,AUS-Margaret River,Western Australia,WA,6280,Busselton,,450.66,609.07,483.51,560.24,
3d166459-30ad-43df-a098-01ef8ffdb63c,Australia,AUS-Margaret River,Western Australia,WA,6280,Carbunup,,450.66,803.74,483.51,560.24,2000L tanks are local depot collect only
02e78cdc-d659-437c-9122-cf478e985c1a,Australia,AUS-Margaret River,Western Australia,WA,6010,Claremont,,261.46,414.4,288.84,365.57,
ca9c6606-37c5-4860-abe6-164c0f6163c3,Australia,AUS-Margaret River,Western Australia,WA,6239,Donnybrook,,450.66,609.07,483.51,560.24,
8ed38a36-005d-494f-b10f-e6048b25ad3b,Australia,AUS-Margaret River,Western Australia,WA,6281,Dunsborough,,471.69,630.7,505.14,581.87,
44219111-f5f2-4c0b-b70c-51cf803e2c59,Australia,AUS-Margaret River,Western Australia,WA,6288,Karridale,,450.66,803.74,483.51,560.24,2000L tanks are local depot collect only
ecb48bae-df88-4898-b9a7-26a63ccf8218,Australia,AUS-Margaret River,Western Australia,WA,6258,Manjimup,,450.66,609.07,483.51,560.24,
7f5324b6-36a0-4f77-861a-145710d0010a,Australia,AUS-Margaret River,Western Australia,WA,6285,Margaret River,,450.66,609.07,483.51,560.24,
b87a3be3-6f18-43cd-a5b1-acf1b4dbd662,Australia,AUS-Margaret River,Western Australia,WA,6280,Metricup,,436.65,594.65,469.09,545.82,
44aff657-ede5-41ec-9a6a-75861c63c940,Australia,AUS-Margaret River,Western Australia,WA,6280,Wilyabrup,,450.66,609.07,483.51,560.24,
ea5f3e3a-8a88-4887-96cd-4a03875cdaec,Australia,AUS-Margaret River,Western Australia,WA,6282,Yallingup Siding,,450.66,609.07,483.51,560.24,
ced4a259-5993-4acb-bab9-d631d4a7f4ca,Australia,AUS-Melbourne,Western Australia,WA,6081,Parkerville,,261.46,414.4,288.84,365.57,
a3b1a6b9-04e9-48dd-a9bd-2d9ac258af2c,Australia,AUS-Swan Valley,Western Australia,WA,6562,Bakers Hill,,443.66,789.32,476.3,553.03,2000L tanks are local depot collect only
381951fd-94e1-4b00-b54a-a29778ac2c69,Australia,AUS-Swan Valley,Western Australia,WA,6255,Catterick,,450.66,803.74,483.51,560.24,2000L tanks are local depot collect only
42adc521-82e1-4295-8363-70804675cfcb,Australia,AUS-Swan Valley,Western Australia,WA,6023,Duncraig,,261.46,414.4,288.84,365.57,
4eb1b2f4-8381-49af-a543-4d5c074041ce,Australia,AUS-Swan Valley,Western Australia,WA,6056,Middle Swan,,261.46,414.4,288.84,365.57,
833ebb4f-422a-458d-baec-10af36ac1a08,Australia,AUS-Swan Valley,Western Australia,WA,6056,Millendon,,261.46,414.4,288.84,365.57,
f80e4119-7b69-47ed-95ff-e15b2c6965ec,Australia,AUS-Swan Valley,Western Australia,WA,6275,Nannup,,450.66,609.07,483.51,560.24,
